service,property,property_class,property_type
AarhusTrafficData192681,Property-37da9c96-3e1b-43ad-b240-1bf582ffff9d,VehicleCount,traffic_report
AarhusTrafficData192681,Property-754ae069-5f8d-4519-bf9c-87f7da87debf,EstimatedTime,traffic_report
AarhusTrafficData192681,Property-873aa881-1985-44a3-a563-5d391aeda6a4,AvgSpeed,traffic_report
AarhusTrafficData192681,Property-e63630e8-af6c-4808-a7dd-00b36a6ffa34,CongestionLevel,traffic_report
AarhusTrafficData192707,Property-645cfe06-5da8-479a-b0cf-0ca4cdce9c00,VehicleCount,traffic_report
AarhusTrafficData192707,Property-7280f776-4622-4fd5-b54a-913118a8e365,EstimatedTime,traffic_report
AarhusTrafficData192707,Property-729ae20a-06ed-4de0-b1e7-95775938fcd2,AvgSpeed,traffic_report
AarhusTrafficData192707,Property-8565aa07-91c6-4e80-92e5-b78441744474,MeasureTime,traffic_report
AarhusTrafficData192707,Property-c40280d8-e9bc-4813-8a44-a7fadde4da5e,CongestionLevel,traffic_report
AarhusTrafficData192734,Property-66447bca-4c0e-4574-8199-2059943112fc,AvgSpeed,traffic_report
AarhusTrafficData192734,Property-6bff48c7-3e00-4903-8a62-fb2c9f391716,MeasureTime,traffic_report
AarhusTrafficData192734,Property-ce8b158b-dbb1-412f-b707-bb44137f35cc,VehicleCount,traffic_report
AarhusTrafficData192734,Property-d1dfce29-cab0-4767-8551-40d81772e0ba,EstimatedTime,traffic_report
AarhusTrafficData192734,Property-d68db1dd-9046-4fa3-a5cf-13073f5fda57,CongestionLevel,traffic_report
AarhusTrafficData192760,Property-068b0753-c9f3-406f-a4e6-6c1dcb5a34e9,AvgSpeed,traffic_report
AarhusTrafficData192760,Property-0cea54cc-176f-4e5c-bc20-5f21dd75bd9d,MeasureTime,traffic_report
AarhusTrafficData192760,Property-4179d612-56bb-4cf3-9b03-e5c7edc9e087,CongestionLevel,traffic_report
AarhusTrafficData192760,Property-c4ed0e7e-5ed3-4790-8552-ebce99fc314e,VehicleCount,traffic_report
AarhusTrafficData192760,Property-e052de4a-e182-4508-b324-46175cded42d,EstimatedTime,traffic_report
AarhusTrafficData192787,Property-3722122d-187c-489b-b6c7-1f1d13f8da12,MeasureTime,traffic_report
AarhusTrafficData192787,Property-5bd4cc83-bf3e-498b-84c9-8540b31d2110,AvgSpeed,traffic_report
AarhusTrafficData192787,Property-7962d8d7-28b6-4e67-88f1-b13ed4d99dbc,EstimatedTime,traffic_report
AarhusTrafficData192787,Property-c15957ec-f9d4-4fea-a670-529e79e2f7e9,VehicleCount,traffic_report
AarhusTrafficData192787,Property-d0f4eab3-0306-44cd-acfb-a3a2c18efecb,CongestionLevel,traffic_report
AarhusTrafficData192813,Property-09e53bf1-0ee9-47a3-ab11-952ba988ee3f,CongestionLevel,traffic_report
AarhusTrafficData192813,Property-0cd3f246-3243-4f85-8557-d5a71e7bb90d,EstimatedTime,traffic_report
AarhusTrafficData192813,Property-47e1c5a8-1f64-4dfb-a464-7f1f236aea4c,MeasureTime,traffic_report
AarhusTrafficData192813,Property-95d81c7b-2a28-4d81-93c7-90e62b54c824,VehicleCount,traffic_report
AarhusTrafficData192813,Property-f5703aa3-c243-4ffc-8e2e-8261cff5c1b8,AvgSpeed,traffic_report
AarhusTrafficData192840,Property-3b93bc8b-fcf1-4f72-9cbd-fa2bfc9121a8,AvgSpeed,traffic_report
AarhusTrafficData192840,Property-730f3dc4-f9c5-482c-8aa2-787b587d0899,EstimatedTime,traffic_report
AarhusTrafficData192840,Property-7ff6ece7-dd0b-4178-9fa9-7eb1560d5ddf,MeasureTime,traffic_report
AarhusTrafficData192840,Property-897659bf-4b19-4ae8-8f4a-c31c8d499329,VehicleCount,traffic_report
AarhusTrafficData192840,Property-b334b48b-9459-4354-8d1a-f28bb5145559,CongestionLevel,traffic_report
AarhusTrafficData192866,Property-002d6cf9-c72f-45ef-a8c3-d723df732a94,EstimatedTime,traffic_report
AarhusTrafficData192866,Property-44021f39-ad61-4f01-8aad-be8a65f5ac66,VehicleCount,traffic_report
AarhusTrafficData192866,Property-4eb48357-29d2-4580-923b-1235bfc25f69,AvgSpeed,traffic_report
AarhusTrafficData192866,Property-543b18a5-b46b-45eb-8ab3-a28887ef775b,MeasureTime,traffic_report
AarhusTrafficData192866,Property-df555e24-ac21-487d-96ff-6b7a37348e55,CongestionLevel,traffic_report
AarhusTrafficData192893,Property-0a1e5402-9e54-4c55-8ccc-1a6cfa6760d0,CongestionLevel,traffic_report
AarhusTrafficData192893,Property-2755f93a-fd5d-4f71-a3a8-2aed046327f4,MeasureTime,traffic_report
AarhusTrafficData192893,Property-316ab623-8c1a-44ed-a1da-5fb6b1b29852,VehicleCount,traffic_report
AarhusTrafficData192893,Property-75d18fe0-1ffb-478e-8a6f-ce40dc8d1f16,AvgSpeed,traffic_report
AarhusTrafficData192893,Property-ca79d3dd-46e4-4484-808a-2dc9c5251b0b,EstimatedTime,traffic_report
AarhusTrafficData192919,Property-27c824dc-fde0-4790-a064-3acac92760c3,AvgSpeed,traffic_report
AarhusTrafficData192919,Property-2f59dccf-435b-4087-9c25-8e03c03da621,VehicleCount,traffic_report
AarhusTrafficData192919,Property-2f5c85c1-e68f-46c2-b760-846678305a42,EstimatedTime,traffic_report
AarhusTrafficData192919,Property-5971243b-ba6f-457e-885e-1c57eaab272d,CongestionLevel,traffic_report
AarhusTrafficData192919,Property-d9ee7b42-4d67-449c-a557-fc22a33fd452,MeasureTime,traffic_report
AarhusTrafficData192946,Property-4e058543-124d-40fe-935c-01812630ae1d,AvgSpeed,traffic_report
AarhusTrafficData192946,Property-b9bb9d7f-ce6d-48bb-b22a-887965a7f62a,MeasureTime,traffic_report
AarhusTrafficData192946,Property-cbfdacdb-03db-47a6-92ae-0e6a995f63b0,CongestionLevel,traffic_report
AarhusTrafficData192946,Property-f14be69e-0db3-4d2f-84c0-4a375600d8da,EstimatedTime,traffic_report
AarhusTrafficData192946,Property-f75438a5-96e6-4e3c-bc4b-74b23e31362e,VehicleCount,traffic_report
AarhusTrafficData192972,Property-59137310-b815-4397-ab6d-2bc8fd57097b,MeasureTime,traffic_report
AarhusTrafficData192972,Property-7b696f01-758c-45bf-8e03-33d14464aef9,EstimatedTime,traffic_report
AarhusTrafficData192972,Property-8b59de26-b480-44c7-9b90-96e6860aacac,CongestionLevel,traffic_report
AarhusTrafficData192972,Property-92e57a13-ce15-4a0d-a720-9bad072bb105,VehicleCount,traffic_report
AarhusTrafficData192972,Property-eec54fbd-1e0a-4181-b429-aaf897a1d2ea,AvgSpeed,traffic_report
AarhusTrafficData193000,Property-3e7bb6f8-40a0-4a4b-9626-1e93a59af655,CongestionLevel,traffic_report
AarhusTrafficData193000,Property-77e6e7e5-e3bc-4142-bf69-087eaa77a3a3,VehicleCount,traffic_report
AarhusTrafficData193000,Property-99777209-6e21-47d3-baee-30671a73dbff,MeasureTime,traffic_report
AarhusTrafficData193000,Property-e1652792-9740-4703-a1d6-8eb8eff9577c,EstimatedTime,traffic_report
AarhusTrafficData193000,Property-e4b73ac2-85d1-4438-83d3-e40bedeb70dc,AvgSpeed,traffic_report
AarhusTrafficData193026,Property-2c817e5e-78b5-4260-807a-5726514897a3,VehicleCount,traffic_report
AarhusTrafficData193026,Property-358b7eb1-2f09-491e-8eed-297932fc6271,EstimatedTime,traffic_report
AarhusTrafficData193026,Property-8a756048-1b51-46d2-bd13-2d60bf55f3f5,AvgSpeed,traffic_report
AarhusTrafficData193026,Property-c02574f5-6f80-4306-852c-e606eae32403,CongestionLevel,traffic_report
AarhusTrafficData193026,Property-ca176b3e-1d64-4d25-9bdf-3e1ec3e80caa,MeasureTime,traffic_report
AarhusTrafficData193053,Property-19fd583b-8b2d-4de0-9abc-3c81d79e1f0e,MeasureTime,traffic_report
AarhusTrafficData193053,Property-782517c1-d385-4b75-92d6-a84f36a2ebc3,AvgSpeed,traffic_report
AarhusTrafficData193053,Property-ca47b7d5-d756-43ab-b322-c3423a147844,VehicleCount,traffic_report
AarhusTrafficData193053,Property-e3a70c06-b4a8-42aa-8647-3643b7f1bb59,EstimatedTime,traffic_report
AarhusTrafficData193053,Property-ea766ccc-fcf3-4966-8293-bf7c5aa80333,CongestionLevel,traffic_report
AarhusTrafficData193079,Property-9d4570fc-bd96-402d-bce4-b5d914061d87,CongestionLevel,traffic_report
AarhusTrafficData193079,Property-a896ba47-86ad-4da2-99fc-11469805731f,VehicleCount,traffic_report
AarhusTrafficData193079,Property-cdc74a2a-9169-4863-8260-3cb514dd8df3,EstimatedTime,traffic_report
AarhusTrafficData193079,Property-f37b97dc-1127-4357-8cf1-cddbe7814887,MeasureTime,traffic_report
AarhusTrafficData193079,Property-fddea03c-3647-4621-8e6b-24f13812424f,AvgSpeed,traffic_report
AarhusTrafficData193106,Property-48e97ce7-44b3-4c36-8299-5b23f6b26322,AvgSpeed,traffic_report
AarhusTrafficData193106,Property-775e8d32-f202-4702-897b-3d5c15ae65cf,CongestionLevel,traffic_report
AarhusTrafficData193106,Property-792be5b2-592f-423a-b2a7-ca0d60873007,EstimatedTime,traffic_report
AarhusTrafficData193106,Property-8b0d8442-9c89-4aa9-840a-c7462628bfb6,MeasureTime,traffic_report
AarhusTrafficData193106,Property-c27118a7-e9f7-4676-9b41-7837888a3b8a,VehicleCount,traffic_report
AarhusTrafficData193132,Property-24776df5-9b4c-4102-8367-2413f069a834,EstimatedTime,traffic_report
AarhusTrafficData193132,Property-86e52c6a-3ac3-4d08-8b55-67736238ff84,CongestionLevel,traffic_report
AarhusTrafficData193132,Property-86ee5855-6b4b-4394-bee6-3598c5624021,AvgSpeed,traffic_report
AarhusTrafficData193132,Property-c395994c-8b5b-4cc7-b1bf-c856cdf34884,VehicleCount,traffic_report
AarhusTrafficData193132,Property-ed9b0484-a1f8-489d-90f4-605c7ce89432,MeasureTime,traffic_report
AarhusTrafficData193159,Property-2d1aa188-a564-4077-9f65-c44f178d5792,EstimatedTime,traffic_report
AarhusTrafficData193159,Property-421b7cc9-50cc-4979-89de-1ffc65584b79,CongestionLevel,traffic_report
AarhusTrafficData193159,Property-53a59e8e-9af8-47fb-964a-e09b543b4bbd,VehicleCount,traffic_report
AarhusTrafficData193159,Property-cff4a56c-2d78-48ba-a700-641f18c352cc,AvgSpeed,traffic_report
AarhusTrafficData193159,Property-ec3ca38c-16a6-4abd-ac3d-2167e31b330e,MeasureTime,traffic_report
AarhusTrafficData193185,Property-1427c083-565e-46fe-85ef-c73be4c865dc,VehicleCount,traffic_report
AarhusTrafficData193185,Property-a74c7bb2-7cf3-495e-96e6-e8da40d5cd1e,MeasureTime,traffic_report
AarhusTrafficData193185,Property-c548657f-5594-4db3-bb42-eb984e974090,EstimatedTime,traffic_report
AarhusTrafficData193185,Property-c62e3783-fd38-4d81-bab3-632d9a8883fb,CongestionLevel,traffic_report
AarhusTrafficData193185,Property-e9bced7f-0001-4766-901d-b90c0e6203a3,AvgSpeed,traffic_report
AarhusTrafficData193213,Property-192f4f12-bf7a-49b9-afcf-3248de4a95ae,MeasureTime,traffic_report
AarhusTrafficData193213,Property-39148b31-c81b-46d4-b053-d426f67fa6b4,EstimatedTime,traffic_report
AarhusTrafficData193213,Property-58f8915f-d63a-4adf-989c-672535cf5673,CongestionLevel,traffic_report
AarhusTrafficData193213,Property-a7c0563d-790d-4483-8258-7eb86f18ea2a,AvgSpeed,traffic_report
AarhusTrafficData193213,Property-cee136a0-0ef2-4e86-8461-0335e7188e88,VehicleCount,traffic_report
AarhusTrafficData193239,Property-4bfa6908-e1fb-48be-ac64-36b585c79ecb,EstimatedTime,traffic_report
AarhusTrafficData193239,Property-81a7f82f-bd97-4918-8a2a-279b4a8cc00a,VehicleCount,traffic_report
AarhusTrafficData193239,Property-862da0a4-9440-4717-84a4-aa8e367e43f6,AvgSpeed,traffic_report
AarhusTrafficData193239,Property-89aa990a-66be-4ca6-9602-121315999a85,CongestionLevel,traffic_report
AarhusTrafficData193239,Property-cc9f7940-331d-4379-971d-bd428459dbfc,MeasureTime,traffic_report
AarhusTrafficData193268,Property-0ed319f4-4b22-4e88-8f61-a7b076393886,EstimatedTime,traffic_report
AarhusTrafficData193268,Property-2c4fac14-2f86-497c-a234-4884fd5f0d73,VehicleCount,traffic_report
AarhusTrafficData193268,Property-523f5e5f-7e05-4288-aa44-5b9a5abfbf31,MeasureTime,traffic_report
AarhusTrafficData193268,Property-594148ab-3ce7-440c-be28-570e064bdadd,CongestionLevel,traffic_report
AarhusTrafficData193268,Property-7dc3f1f2-56e2-4921-b82c-b595a1a042be,AvgSpeed,traffic_report
AarhusTrafficData193294,Property-0422e0d0-10eb-4dbf-9c62-aff28162232b,AvgSpeed,traffic_report
AarhusTrafficData193294,Property-3cd63fef-052c-4941-90a8-3d1cc6865d42,CongestionLevel,traffic_report
AarhusTrafficData193294,Property-4a3168ef-b4d0-406b-8648-11c93d6eb496,MeasureTime,traffic_report
AarhusTrafficData193294,Property-8304c721-0d92-4410-bf6c-62ad26b99883,EstimatedTime,traffic_report
AarhusTrafficData193294,Property-8f1a43e8-8416-4589-b329-4bfbd4e12a37,VehicleCount,traffic_report
AarhusTrafficData193322,Property-4351f1db-7f40-4c2a-ba73-7ab40d5bd1be,EstimatedTime,traffic_report
AarhusTrafficData193322,Property-64b90d72-2e22-4ca6-a449-169c24784c13,VehicleCount,traffic_report
AarhusTrafficData193322,Property-b048e0f1-373c-4550-8330-08d23e2f4041,MeasureTime,traffic_report
AarhusTrafficData193322,Property-c6f8fba9-f93c-4db5-a02f-e05f4d1e786a,AvgSpeed,traffic_report
AarhusTrafficData193322,Property-d19f5209-3267-4958-bf15-c08d13b4cacb,CongestionLevel,traffic_report
AarhusTrafficData193348,Property-4842cd82-98dc-411a-8435-e1f2bbdddc40,EstimatedTime,traffic_report
AarhusTrafficData193348,Property-56ffb9fd-4d41-4cfb-a269-5a020b618ca0,VehicleCount,traffic_report
AarhusTrafficData193348,Property-79b21108-b5d6-4fb8-8e25-9f8d25b52681,CongestionLevel,traffic_report
AarhusTrafficData193348,Property-a7c9f474-decd-494f-9414-c51849a3178a,MeasureTime,traffic_report
AarhusTrafficData193348,Property-f6271f3e-fb79-4e04-bef3-dbdf9f97b882,AvgSpeed,traffic_report
AarhusTrafficData193376,Property-0a877789-dc45-4937-9716-e2d60106f912,MeasureTime,traffic_report
AarhusTrafficData193376,Property-741ea1f0-e88d-4e83-9ece-b647e32209f3,VehicleCount,traffic_report
AarhusTrafficData193376,Property-964db605-0e70-43c8-8438-14258737f961,EstimatedTime,traffic_report
AarhusTrafficData193376,Property-9a4208a8-1b72-4132-8d85-4c9d4a34e3a8,AvgSpeed,traffic_report
AarhusTrafficData193376,Property-e724ca8a-5a4f-446f-b7ef-a7aba798dd89,CongestionLevel,traffic_report
AarhusTrafficData193402,Property-066d61b4-b934-4089-b1b0-99dc1a0fa6a5,EstimatedTime,traffic_report
AarhusTrafficData193402,Property-285414b9-f581-4029-9ab4-9657463ee23b,AvgSpeed,traffic_report
AarhusTrafficData193402,Property-3020e25e-5e94-4dd7-9c4c-18d2263c4229,CongestionLevel,traffic_report
AarhusTrafficData193402,Property-dbb6a740-4754-4a10-8881-dc5a3a3aa816,VehicleCount,traffic_report
AarhusTrafficData193402,Property-fb1307b3-ba80-4619-bbf3-ee9ee0156f76,MeasureTime,traffic_report
AarhusTrafficData193430,Property-423a1c09-b59f-4fd0-be47-df3dcbc7f05b,CongestionLevel,traffic_report
AarhusTrafficData193430,Property-5ae93255-dd68-4337-8592-7f3ee4d1ff3c,EstimatedTime,traffic_report
AarhusTrafficData193430,Property-7024774b-a1df-4759-a7e0-3d4298fe8c3e,MeasureTime,traffic_report
AarhusTrafficData193430,Property-7fe0d531-07bc-4913-bb3f-2389951d77bc,AvgSpeed,traffic_report
AarhusTrafficData193430,Property-ebc1a20a-30a8-48a9-a5b3-e418d2caf19c,VehicleCount,traffic_report
AarhusTrafficData194878,Property-045267e0-871a-460c-8111-e97515398257,AvgSpeed,traffic_report
AarhusTrafficData194878,Property-21c7b0a9-b24e-4618-99ae-96d2e3c5b6be,CongestionLevel,traffic_report
AarhusTrafficData194878,Property-2c954860-442e-44cd-8467-15619d0e1616,MeasureTime,traffic_report
AarhusTrafficData194878,Property-4be53be3-1c26-4e27-8553-05c768e1f161,EstimatedTime,traffic_report
AarhusTrafficData194878,Property-f9d56887-fb6e-4ea4-a76d-445384c0f1fa,VehicleCount,traffic_report
AarhusTrafficData194905,Property-0daff385-2f87-4809-8f14-0f53462df4fa,VehicleCount,traffic_report
AarhusTrafficData194905,Property-225f1e0c-aae3-4485-82f7-3d563fe20c87,EstimatedTime,traffic_report
AarhusTrafficData194905,Property-39fa95e7-3b6e-4ef4-b5ee-fe61e12e6934,MeasureTime,traffic_report
AarhusTrafficData194905,Property-835f2cfa-919f-4343-b1da-16027ce48bc6,AvgSpeed,traffic_report
AarhusTrafficData194905,Property-ae1ed0c5-5596-449f-a679-aab913bf5423,CongestionLevel,traffic_report
AarhusTrafficData194931,Property-2fbb8ec0-4cac-47fc-ae36-03a8812aa925,CongestionLevel,traffic_report
AarhusTrafficData194931,Property-33002126-5b2b-4823-a066-8451417416b5,MeasureTime,traffic_report
AarhusTrafficData194931,Property-541fbdf3-a00a-4698-924b-0ea2c659541c,VehicleCount,traffic_report
AarhusTrafficData194931,Property-df20b58c-d768-4c4b-b13b-4b64a7e9db85,EstimatedTime,traffic_report
AarhusTrafficData194931,Property-e8c28915-afc0-4902-81b8-c635749bd388,AvgSpeed,traffic_report
AarhusTrafficData194960,Property-051804fd-ff31-4acb-933e-a4f18cca1709,MeasureTime,traffic_report
AarhusTrafficData194960,Property-23110f4e-f156-4540-9c8b-49c85fa4d2e4,EstimatedTime,traffic_report
AarhusTrafficData194960,Property-3ba1eaaf-5e66-41ba-9736-3873c02056c5,CongestionLevel,traffic_report
AarhusTrafficData194960,Property-3ed1d5a4-86d8-482b-9289-f94f03f2bfe8,AvgSpeed,traffic_report
AarhusTrafficData194960,Property-4824cebf-fdbf-4c70-baab-9fab6f558fc9,VehicleCount,traffic_report
AarhusTrafficData194986,Property-09226716-d95e-4e9b-8370-693ac5b017db,CongestionLevel,traffic_report
AarhusTrafficData194986,Property-74a9290e-d33a-483b-b241-a46ba6027a5c,EstimatedTime,traffic_report
AarhusTrafficData194986,Property-790e20d5-00cf-421f-a6a9-fdecb82a5b6c,MeasureTime,traffic_report
AarhusTrafficData194986,Property-f2577e62-0bdf-4a00-bd44-f41a56c49adb,VehicleCount,traffic_report
AarhusTrafficData194986,Property-ffe06117-67aa-48fb-a6d9-5258d7e3ff3a,AvgSpeed,traffic_report
AarhusTrafficData195015,Property-7c0b6420-6d39-4d7f-bd41-e2b8b03f3b0e,CongestionLevel,traffic_report
AarhusTrafficData195015,Property-90fbac08-d612-4c7c-a1ce-ba40651b4e31,VehicleCount,traffic_report
AarhusTrafficData195015,Property-b2ffb9ef-8414-4794-b6d7-4b18aaeb023d,MeasureTime,traffic_report
AarhusTrafficData195015,Property-bb51f93e-ddcf-40cd-9b21-4a89c9b1997b,AvgSpeed,traffic_report
AarhusTrafficData195015,Property-dfe4bd66-8354-4c71-87d8-a4abfc3c5eeb,EstimatedTime,traffic_report
AarhusTrafficData195041,Property-22749f94-e32d-43a8-b94b-ad9cd9f6b82b,MeasureTime,traffic_report
AarhusTrafficData195041,Property-58654b84-77c5-482a-8406-156c1cc2cc12,EstimatedTime,traffic_report
AarhusTrafficData195041,Property-a6b837f5-3ea9-404b-8255-283473db8003,AvgSpeed,traffic_report
AarhusTrafficData195041,Property-bbbbf024-a6fd-41bb-bab8-8e7e89bfddf7,VehicleCount,traffic_report
AarhusTrafficData195041,Property-dd431ac9-f8cb-4ed7-9aec-5cea2a05d32a,CongestionLevel,traffic_report
AarhusTrafficData195070,Property-1b9be1c6-4269-45ec-90d1-a3dfc46c7b65,MeasureTime,traffic_report
AarhusTrafficData195070,Property-396ab29b-2aef-4434-ac79-daec41aafc81,AvgSpeed,traffic_report
AarhusTrafficData195070,Property-58628ed0-a6cd-4339-ba1a-9072091592d8,EstimatedTime,traffic_report
AarhusTrafficData195070,Property-a3a16c34-aa36-4675-a11f-22884bf1d394,VehicleCount,traffic_report
AarhusTrafficData195070,Property-d44d6575-b3d6-40b6-afbd-849a54e9620c,CongestionLevel,traffic_report
AarhusTrafficData195096,Property-4caa0cf2-025a-4cd7-9314-bffb1b616f40,AvgSpeed,traffic_report
AarhusTrafficData195096,Property-5549da9c-1587-4c40-a3db-6272a556475c,EstimatedTime,traffic_report
AarhusTrafficData195096,Property-a5919170-cf8d-44d7-8616-baf17412d3e2,MeasureTime,traffic_report
AarhusTrafficData195096,Property-aba4fdc8-2b46-40d8-9ee5-2a2355e34d77,VehicleCount,traffic_report
AarhusTrafficData195096,Property-f8371668-11ce-4113-a52d-ca20745cecd4,CongestionLevel,traffic_report
AarhusTrafficData195124,Property-3259d910-a00b-4b70-a4df-4b6b1870d81c,VehicleCount,traffic_report
AarhusTrafficData195124,Property-697bf229-4619-4299-91e5-6038fa5a8793,MeasureTime,traffic_report
AarhusTrafficData195124,Property-a93cfe5f-6256-43a5-aa9a-74b583e29932,AvgSpeed,traffic_report
AarhusTrafficData195124,Property-b1351451-bbac-47aa-b806-05ce4a7d4002,EstimatedTime,traffic_report
AarhusTrafficData195124,Property-eb385011-fea4-4fff-a258-9cba63800a5f,CongestionLevel,traffic_report
AarhusTrafficData195150,Property-01b4981e-e9e8-4a61-9352-e4691139fe40,MeasureTime,traffic_report
AarhusTrafficData195150,Property-44c7882c-f9ca-4b33-b5eb-984a0f1a190a,AvgSpeed,traffic_report
AarhusTrafficData195150,Property-61b67dc8-a666-4e1a-b92e-a77891701fdd,VehicleCount,traffic_report
AarhusTrafficData195150,Property-d44aa88d-aa99-4ad2-9b13-3f4f05afde51,CongestionLevel,traffic_report
AarhusTrafficData195150,Property-ec540628-2437-4793-828f-2890085b4923,EstimatedTime,traffic_report
AarhusTrafficData195178,Property-40ddd94d-c241-4a59-a101-d10f26fc0393,VehicleCount,traffic_report
AarhusTrafficData195178,Property-8e4067d6-e3d3-451e-b36e-7381a626600f,CongestionLevel,traffic_report
AarhusTrafficData195178,Property-8f493798-c6c6-4506-b234-d28311cc442e,EstimatedTime,traffic_report
AarhusTrafficData195178,Property-c9b05538-96dd-4931-9110-fecc42f8a8ab,MeasureTime,traffic_report
AarhusTrafficData195178,Property-fea2fa59-64ab-4285-8a79-f0a5f8d66b51,AvgSpeed,traffic_report
